;id;title;authors;identifier;publisher;img_url;creator_id;identifier_type
844;893;Fusillés pour l'exemple 1914-1915;André Bach;2847340408;Tallandier;http://ecx.images-amazon.com/images/I/51iOM4ZJ-HL._SL500_AA300_.jpg;7;ASIN
845;894;History of the 9th (Scottish) Division;John Ewing;1843421909;Naval and Military Press;http://ecx.images-amazon.com/images/I/41zeqI8SIoL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
846;895;Make the Kaiser dance;Henry Berry;385127995;Doubleday;http://ecx.images-amazon.com/images/I/511dOzQ7yGL._SL160_.jpg;7;ASIN
847;896;The history of the 47th (London) Division;Alan H. Maude;1843422050;Naval and Military Press;http://ecx.images-amazon.com/images/I/41IrQx%2Bfz-L._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
848;897;History of the Queen's Royal (West Surrey) Regiment (in the Great War);H.C. Colonel Wylly;1843425394;Naval and Military Press;http://ecx.images-amazon.com/images/I/610uyBPSUHL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
849;898;Record of the Battles and Engagements of the British Armies in France and Flanders 1914 - 18;E.A. James;1843421968;Naval and Military Press;http://ecx.images-amazon.com/images/I/51MUFLNaqfL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
850;899;Cap of Honour: 300 Years of the Gloucestershire Regiment;David Scott Daniell;750941723;The History Press Ltd;http://ecx.images-amazon.com/images/I/51S6WHYSKRL._SL500_AA300_.jpg;1;ASIN
851;900;Cap of Honour: The Story of the Gloucestershire Regiment 1694-1975;David Scott Daniell;856177814;White Lion Publishers;http://ecx.images-amazon.com/images/I/51T4ELNWjKL._SL500_AA300_.jpg;1;ASIN
852;901;Témoins;Jean Norton Cru;9,78286E+12;Presses Universitaires de Nancy;http://www.images-chapitre.com/ima3/newbig/934/8699934_9197387.jpg;7;ASIN
853;902;History of the Guards Division in the Great War;C. Headlam;1843421240;Naval & Military Press Ltd;http://ecx.images-amazon.com/images/I/41ZVD0FQ6VL._SL500_AA300_.jpg;1;ASIN
854;903;Sixteenth, Seventeenth, Eighteenth and Nineteenth Battalions the Manchester Regiment 1914-1918;Committee Regimental Committee;1845741536;Naval and Military Press;http://ecx.images-amazon.com/images/I/41ii7tqIgwL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
855;904;Weapons of the Trench War, 1914-1918;Anthony Saunders;750925051;Sutton Publishing;http://ecx.images-amazon.com/images/I/5106MD8BQDL._SL500_AA300_.jpg;7;ASIN
856;905;The London Rifle Brigade in the Great War: Two Accounts of a Famous Territorial Regiment on the Western Front-Short History of the London Rifle Brigade & On the Right of the British Line;Gilbert Nobbs;857062212;Leonaur Ltd;http://ecx.images-amazon.com/images/I/516t3%2BY8pyL._SL500_AA300_.jpg;1;ASIN
857;906;42nd (east Lancashire) Division 1914-1918;Frederick P. Gibbon;1843426420;Naval & Military Press Ltd;http://ecx.images-amazon.com/images/I/41ZOyrXSiBL._SL500_AA300_.jpg;1;ASIN
858;907;Per Mare, Per Terram: A History of the Royal Marines;Peter C. Smith;859440176;Photo Precision;http://ecx.images-amazon.com/images/I/51ZYf6l0pGL._SL500_AA300_.jpg;1;ASIN
859;908;Canada in Flanders, by Sir Max Aitken, with a Pref. by the Rt. Hon. A. Bonar Law, and an Introd. by the Rt. Hon. Sir Robert Borden (Volume 1);Max Ait Beaverbrook;1153313359;Unknown;http://ecx.images-amazon.com/images/I/51eseShX6lL._SL500_AA300_.jpg;1;ASIN
860;909;Canada in Flanders, by Sir Max Aitken, with a Pref. by the Rt. Hon. A. Bonar Law, and an Introd. by the Rt. Hon. Sir Robert Borden (Volume 2);Max Ait Beaverbrook;1153313367;Unknown;http://ecx.images-amazon.com/images/I/51SaFwlnEFL._SL500_AA300_.jpg;1;ASIN
861;910;Tank Corps Book of Honour;R. F. G. Maurice;1845742974;Naval and Military Press;http://ecx.images-amazon.com/images/I/51ZTKcrU3ML._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
862;911;A Frenchman in Khaki;Paul Maze;1845741498;Naval and Military Press;http://ecx.images-amazon.com/images/I/41N-H3p-ZfL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
863;912;Americans All!: Foreign-born Soldiers in World War I;Nancy Gentile Ford;158544118X;TAMU Press;http://home.earthlink.net/~greatwar/jpg/ngfcover.jpg;7;ASIN
864;913;TWENTY YEARS AFTER : THE BATTLEFIELDS OF 1914-18 - THEN AND NOW 3 VOLUMES;Maj Gen Sir E Swinton;4444455555;Unknown;http://ecx.images-amazon.com/images/I/41og5ZU0N7L._SL500_AA300_.jpg;1;ASIN
865;914;Stormtroop Tactics: Innovation in the German Army, 1914-1918;Bruce I. Gudmundsson;275954013;Praeger Paperback;http://i43.tower.com/images/mm101178558/stormtroop-tactics-bruce-i-gudmundsson-paperback-cover-art.jpg;7;ASIN
866;915;THE PILGRIM'S GUIDE TO THE YPRES SALIENT;Various Ex-Service Men;4444433333;HERBERT REIACH LTD for Talbot House;http://ecx.images-amazon.com/images/I/41FWNxJhKaL._SL500_AA300_.jpg;1;ASIN
867;916;The Doughboys: America and the First World War;Gary Mead;1585670618;Overlook Press;http://i43.tower.com/images/mm109317425/doughboys-america-first-world-war-gary-mead-hardcover-cover-art.jpg;7;ASIN
868;917;Home Fronts 1914-1918;John Williams;94577706;Constable;http://ecx.images-amazon.com/images/I/41WYGDRX5QL._SL500_PIsitb-sticker-arrow-big,TopRight,35,-73_OU02_SS100_.jpg;1;ASIN
869;918;La vie quotidienne des soldats pendant la Grande Guerre;Jacques Meyer;2010163591;Hachette;http://pmcdn.priceminister.com/photo/Meyer-Jacques-La-Vie-Quotidienne-Des-Soldats-Pendant-La-Grande-Guerre-Livre-844403157_ML.jpg;7;ASIN
870;919;Surviving Trench Warfare: Technology and the Canadian Corps, 1914-1918;Bill Rawling;802060021;University of Toronto Press;http://img.amazon.ca/images/I/51VJ4MCXS3L._SL500_AA300_.jpg;7;ASIN
871;920;Death So Noble: Memory, Meaning, and the First World War;Jonathan F. Vance;774806001;UBC Press;http://img.amazon.ca/images/I/41nLGBVzE8L._SL500_AA300_.jpg;7;ASIN
872;921;Krieg (War);Ludwig Renn;158982511X;American Book Publishing;http://ecx.images-amazon.com/images/I/51bgQeLkadL._SL500_AA300_.jpg;7;ASIN
873;922;The Home Front in the Great War;David Bilton;9,78184E+12;Pen & Sword;http://img.qbd.com.au/product/l/9781844150007.jpg;7;ASIN
874;923;Lloyd George and the Generals;David R. Woodward;714655074;Routledge;http://ecx.images-amazon.com/images/I/51LMd-etyXL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;7;ASIN
875;924;Attacks;Erwin Rommel;960273603;Athena Pr;http://ecx.images-amazon.com/images/I/41eDsI5UqfL._SL500_AA300_.jpg;7;ASIN
876;925;"The Great Push; An Episode of the Great War";Patrick MacGill,  Herbert Jenkins;1140256181;BiblioBazaar;http://ecx.images-amazon.com/images/I/51IWVa%2BHJmL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
877;926;The Wipers Times: The Complete Series of the Famous Wartime Trench Newspaper;Malcolm Brown;1904435602;Little Books Ltd;http://ecx.images-amazon.com/images/I/518YF33TKCL._SL500_AA300_.jpg;1;ASIN
878;927;The Wipers Times;Patrick Beaver;333473345;Papermac;http://ecx.images-amazon.com/images/I/51-zoeyd4ML._SL500_AA300_.jpg;1;ASIN
879;928;For The Duration The Story Of The Thirteenth Battalion The Rifle Brigade;Rowlands D.H.;2222244444;Simpkin Marshall;duration.jpg;1;ASIN
880;929;With the B. E. F. In France.;Adjutant Mary Booth;2222211111;The Salvation Army;bef.jpg;1;ASIN
881;930;The Balloonatics;Alan Morris;91009405;Jarrolds Publishers (London) Ltd;http://ecx.images-amazon.com/images/I/51Brhn8amKL._SL500_AA300_.jpg;1;ASIN
882;931;With the 10th Essex in France;T.M. Banks, R.A. Chell;1847345190;Naval & Military Press Ltd;http://ecx.images-amazon.com/images/I/41LkfcsdHcL._SL500_AA300_.jpg;1;ASIN
883;932;"From B.C. to Baisieux; Being the Narrative History of the 102nd Canadian Infantry Battalion";L Mcleod Gould;117778825X;Unknown;http://ecx.images-amazon.com/images/I/51R%2BVAlR3qL._SL500_AA300_.jpg;1;ASIN
884;933;As from Kemmel Hill: An adjutant in France and Flanders,1917-1918;Arthur Behrend;2222255555;Eyre & Spottiswoode;http://ecx.images-amazon.com/images/I/319oPoDXdLL._SL500_AA300_.jpg;1;ASIN
885;934;From A Surgeon's Journal;Harvey Cushing;2222266666;Little, Brown, and Company;surgeon.jpg;1;ASIN
886;935;The Pill-Boxes Of Flanders;Colonel E.G.L Thurlow;2222277777;Published For The British Legion By Ivor Nicholson & Watson Ltd;pillbox.jpg;1;ASIN
887;936;De la guerre de l'ombre aux ombres de la guerre : L'espionnage en Belgique durant la guerre de 1914-1918, histoire et mémoire;Laurence Van Ypersele;2804019683;Editions Labor;http://ecx.images-amazon.com/images/I/51xs3J9g6VL._SL500_AA300_.jpg;1;ASIN
888;937;La bataille de Merkem, 17 avril 1918;J. F Verbruggen;2222299999;Musée Royal de l'Armée;merkem.jpg;1;ASIN
889;938;Work of the Royal Engineers in the European War 1914-1918: The Organisation and Expansion If the Corps 1914-1918;Colonel G H Addison;1845743318;Naval & Military Press Ltd;http://ecx.images-amazon.com/images/I/41W0M2RTSBL._SL500_AA300_.jpg;1;ASIN
890;939;My Political Life, Volume One: England Before the Storm 1896-1914;L. S Amery;9999911111;Hutchinson;http://ecx.images-amazon.com/images/I/11yPl%2B1M5DL._SL500_AA300_.jpg;1;ASIN
891;940;My political life, volume two: war and peace 1914-1929;L.S. AMERY;9999922222;Hutchinson;http://ecx.images-amazon.com/images/I/11yPl%2B1M5DL._SL500_AA300_.jpg;1;ASIN
892;941;Departed Warriors:The Story of One Family in War;Jerry Murland;1906510709;Matador;http://ecx.images-amazon.com/images/I/51TqiQr8ZjL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
893;942;THE HISTORY OF THE FIFTY FIRST (HIGHLAND) DIVISION 1914-1918;Major F.W. Bewsher;9999933333;Naval & Military Press;fiftyfirst.jpg;1;ASIN
894;943;The History of the South African Forces in France;John Buchan;1152312944;Unknown;http://ecx.images-amazon.com/images/I/51lshPa2M6L._SL500_AA300_.jpg;1;ASIN
895;944;History of the Great War Based on Official Documents: Principal Events, 1914-18;Military;948130318;London Stamp Exchange;http://ecx.images-amazon.com/images/I/41OswZQpWhL._SL500_AA300_.jpg;1;ASIN
896;945;Story of the 29th Division. A Record of Gallant Deeds 2002;Stair Gillon;184734173X;Naval & Military Press Ltd;http://ecx.images-amazon.com/images/I/41253MFGMCL._SL500_AA300_.jpg;1;ASIN
897;946;British Fighting Methods in the Great War;Paddy Griffith;714634956;Routledge;http://ecx.images-amazon.com/images/I/4190WX4NR5L._SL500_AA300_.jpg;1;ASIN
898;947;Arras: The Spring 1917 Offensive in Panoramas Including Vimy Ridge and Bullecourt;Peter Barton;1845294211;Constable;http://ecx.images-amazon.com/images/I/510SQIFgueL._SL500_AA300_.jpg;1;ASIN
899;948;The Battlefields of the First World War;Peter Barton;1845298845;Constable;http://ecx.images-amazon.com/images/I/51YmhuBBiFL._SL500_AA300_.jpg;1;ASIN
900;949;Airfields and Airmen of the Somme;Mike O'Connor;085052864X;Pen & Sword Books Ltd;http://ecx.images-amazon.com/images/I/51gYQYURSUL._SL500_AA300_.jpg;1;ASIN
901;950;Airfields and Airmen of Ypres;Mike O'Connor;850527538;Pen & Sword Books Ltd;http://ecx.images-amazon.com/images/I/51B8Ipqj0VL._SL500_AA300_.jpg;1;ASIN
902;951;Airfields and Airmen of Cambrai;Mike O'Connor;850529581;Pen & Sword Books Ltd;http://ecx.images-amazon.com/images/I/51O6KW2lQxL._SL500_AA300_.jpg;1;ASIN
903;952;Airfields and Airmen of the Channel Coast;Michael O'Connor;1844152588;Leo Cooper Ltd;http://ecx.images-amazon.com/images/I/51Ttoy1T5-L._SL500_AA300_.jpg;1;ASIN
904;953;Royal Naval Air Service Pilot 1914-18;Mark Barber;1846039495;Osprey;http://ecx.images-amazon.com/images/I/51j3oumrkcL._SL500_AA300_.jpg;1;ASIN
905;954;Company K;William March;817304800;University Alabama Press;http://ecx.images-amazon.com/images/I/51nYKt3ME-L._SL500_AA300_.jpg;7;ASIN
906;955;Gloucestershire Regiment In The War 1914-1918;Everard Wyrall;1843425726;Naval & Military Press Ltd;http://s.s-bol.com/imgbase0/BOOKCOVER/FC/1/8/4/3/4/1843425726.gif;7;ASIN
907;956;History of the Cheshire Regiment in the Great War;Arthur Crookenden;184734500X;Naval & Military Press Ltd;http://i43.tower.com/images/mm102075412/history-cheshire-regiment-in-great-war-arthur-crookenden-paperback-cover-art.jpg;7;ASIN
908;957;A Trooper in the 'Tins' Autobiography of a Lifeguardsman;R. A. Lloyd;1847349331;Naval & Military Press Ltd;http://ecx.images-amazon.com/images/I/51MCtnfKLAL._SL500_AA300_.jpg;7;ASIN
909;958;Thirty-odd Feet Below Belgium: An Affair of Letters in the Great War 1915-1916;Arthur Stockwin;1898594805;Parapress Ltd;http://ecx.images-amazon.com/images/I/516Q27YJVWL._SL500_AA300_.jpg;7;ASIN
910;959;British Air Forces: 1914-18 v. 1;Andrew Cormack;1841760013;Osprey Publishing;http://ecx.images-amazon.com/images/I/51Y4K02VV1L._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
911;960;British Air Forces 1914-18 v.2;P. Cormack;1841760021;Osprey Publishing;http://ecx.images-amazon.com/images/I/518lyQSqQmL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
912;961;British Aviation Squadron Markings of World War I: RFC - RAF - RNAS;Les Rogers;764312847;Schiffer Publishing Ltd;http://ecx.images-amazon.com/images/I/518Y9-8xCXL._SL500_AA300_.jpg;1;ASIN
913;962;Deutsche Luftkriegsgeschichte 1914-1918: Aus der Chronik der Jagdstaffel 32;Jörg Mückler;3925480501;VDM Heinz Nickel;http://ecx.images-amazon.com/images/I/5163JM564TL._SL500_AA300_.jpg;1;ASIN
914;963;Rene dorme et joseph guiguet : la guerre aerienne de deux as - the air war of two aces;Marc Chassard;2840100460;AUX ARTS;aces.jpg;1;ASIN
915;964;Groupe De Combat 12: 'Les Cigognes';Jon Guttman;1841767530;Osprey Publishing;http://ecx.images-amazon.com/images/I/41ZVM27FV5L._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
916;965;Fokker Dr 1 Aces of World War I;Norman L.R. Franks;1841762237;Osprey Publishing;http://ecx.images-amazon.com/images/I/4104KQ00PGL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
917;966;Fokker Aircraft of World War One;Paul Leaman;1861263538;The Crowood Press Ltd;http://ecx.images-amazon.com/images/I/51JJC681C9L._SL500_AA300_.jpg;1;ASIN
918;967;Fokker Dr I Triplane: A World War 1 Legend;Paul Leaman;1903223288;Classic Publications;http://ecx.images-amazon.com/images/I/511GHFG5KDL._SL500_AA300_.jpg;1;ASIN
919;968;Herman Goring Fighter Ace;Peter Kilduff;1906502668;Grub Street;http://ecx.images-amazon.com/images/I/51FUqU8UtaL._SL500_AA300_.jpg;1;ASIN
920;969;Black Fokker Leader: The First World War's Last Airfighter Knight;Peter Kilduff;1906502285;Grub Street;http://ecx.images-amazon.com/images/I/51vMrVy4EZL._SL500_AA300_.jpg;1;ASIN
921;970;Knight of Germany: Oswald Boelcke German Ace;Johannes Werner;1935149113;Casemate Books;http://ecx.images-amazon.com/images/I/51t-oI2LvxL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
922;971;Immelmann: The Eagle of Lille;Frantz Immelmann;193203398X;Casemate Books;http://ecx.images-amazon.com/images/I/517CP5IY-JL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
923;972;Kusch Adam der Vogelmann;Christa Siegling;3879886288;Hampp, Mering;http://ecx.images-amazon.com/images/I/41FBRT4AC1L._SL500_AA300_.jpg;1;ASIN
924;973;The Legionnaire: American Boys in the Great Wa;Harold Mills;738853445;Xlibris Corporation;http://ecx.images-amazon.com/images/I/41QJ2PBFBEL._SL500_AA300_.jpg;1;ASIN
925;974;Die Flugzeuge der k.u.k. Luftfahrtruppe und Seeflieger, 1914-1918;Erwin Hauke;3900310467;H. Weishaupt;http://ecx.images-amazon.com/images/I/51iMD42vpuL._SL500_AA300_.jpg;1;ASIN
926;975;Mother of Eagles: War Diary of Baroness Von Richthofen;Sue Fischer;076431307X;Schiffer Publishing Ltd;http://ecx.images-amazon.com/images/I/31gpFF0LueL._SL500_AA300_.jpg;1;ASIN
927;976;Salmson Aircraft of World War I;Colin Owers, Jon Guttman, James Davilla;1891268163;Flying Machines Press;http://ecx.images-amazon.com/images/I/513R6ECRSSL._SL500_AA300_.jpg;1;ASIN
928;977;Spad Two-seat Fighters of World War I;Jack Herris;1891268198;Flying Machines Press,US ;http://ecx.images-amazon.com/images/I/41SAzLBupaL._SL500_AA300_.jpg;1;ASIN
929;978;De Havilland Aircraft of World War I: D.H.1-D.H.4 v.1: D.H.1-D.H.4 Vol 1;Colin Owers;1891268171;Flying Machines Press,US;http://ecx.images-amazon.com/images/I/41EV1FSAVQL._SL500_AA300_.jpg;1;ASIN
930;979;De Havilland Aircraft of World War I: D.H.5-D.H.15 v.2: D.H.5-D.H.15 Vol 2;Colin Owers;189126818X;Flying Machines Press,US;http://ecx.images-amazon.com/images/I/417KWKPWWAL._SL500_AA300_.jpg;1;ASIN
931;980;The Sopwith Pup;Jack Bruce, Gordon Page, Ray Sturtivant;851303102;Air Britain Historians Ltd ;http://ecx.images-amazon.com/images/I/51NWGR1HB4L._SL500_AA300_.jpg;1;ASIN
932;981;Pfalz Aircraft of World War I;Jack Herris;1891268155;Flying Machines Press,US;http://ecx.images-amazon.com/images/I/41oyXNc2ERL._SL500_AA300_.jpg;1;ASIN
933;982;Pfalz Scout Aces of World War 1;Greg VanWyngarden;1841769983;Osprey Publishing;http://ecx.images-amazon.com/images/I/413PY2HWCHL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
934;983;Fokker D VII Aces of World War I;Norman L.R. Franks, Greg Van Wyngarden;1841765333;Osprey Publishing;http://ecx.images-amazon.com/images/I/51MoMv2TaVL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
935;984;SE 5/5a Aces of World War 1;Norman L.R. Franks, Harry Dempsey;184603180X;Osprey;http://ecx.images-amazon.com/images/I/51HauDqgLzL._SL500_AA300_.jpg;1;ASIN
936;985;Bristol F2 Fighter Aces of World War I;Jon Guttman;1846032016;Osprey Publishing;http://ecx.images-amazon.com/images/I/21Vy%2BCob4%2BL._SL500_AA300_.jpg;1;ASIN
937;986;Pusher Aces of World War 1;Jon Guttman;1846034175;Osprey;http://ecx.images-amazon.com/images/I/51jpKg3%2B0RL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
938;987;Sharks Among Minnows: The Fokker Eindecker Period, July 1915 to September 1916;Norman L.R. Franks;1902304926;Grub Street;http://ecx.images-amazon.com/images/I/51M6SW7CGGL._SL500_AA300_.jpg;1;ASIN
939;988;German Fighter Aces of World War One;Terry C. Treadwell, Alan C. Wood;075242808X;Tempus Publishing;http://ecx.images-amazon.com/images/I/51QWRD9WV3L._SL500_AA300_.jpg;1;ASIN
940;989;Jasta Boelcke: The History of Jasta 2,1916-1918;Norman L.R. Franks;1904010768;Grub Street;http://ecx.images-amazon.com/images/I/51TQ5EMW4FL._SL500_AA300_.jpg;1;ASIN
941;990;War Over the Trenches: Air Power and the Western Front Campaigns 1916-1918;E. R. Hooton;071103415X;Midland Publishing;http://ecx.images-amazon.com/images/I/513erWko5FL._SL500_AA300_.jpg;1;ASIN
942;991;Cavalry of the Clouds: Air War Over Europe 1914-1918;John Sweetman;752455036;The History Press Ltd;http://ecx.images-amazon.com/images/I/51AuSlLkucL._SL500_AA300_.jpg;1;ASIN
943;992;Fall of the Red Baron: World War I Aerial Tactics and the Death of Richthofen;Leon Bennett;1906033927;Helion & Company Ltd;http://ecx.images-amazon.com/images/I/51KxncRyxwL._SL500_AA300_.jpg;1;ASIN
944;993;Three Wings for the Red Baron:Von Richthofen, Strategy, Tactics and Airplanes;Leon Bennett;1907677135;Helion & Company Ltd;http://ecx.images-amazon.com/images/I/51wadwfAclL._SL500_AA300_.jpg;1;ASIN
945;994;SPAD VII Aces of World War I;Jon Guttman;1841762229;Osprey Publishing;http://ecx.images-amazon.com/images/I/5133SCGWZRL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
946;995;SPAD XII/XIII Aces of World War I;Jon Guttman;1841763160;Osprey Publishing;http://ecx.images-amazon.com/images/I/4110FD0ER3L._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
947;996;Wings over Cape Cod;Joseph D Buckley;936972181;Lower Cape Pub;http://ecx.images-amazon.com/images/I/51Gs3zAUXHL._SL500_AA300_.jpg;1;ASIN
948;997;Parade's End;Ford Madox Ford;141185945;Penguin Classics;http://ecx.images-amazon.com/images/I/51GMXHCrOQL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
949;998;Deutsche Luftkriegsgeschichte 1914 - 1918: Das Kriegstagebuch der Jagdstaffel 12;Michael Schmeelke;3925480951;VDM Heinz Nickel;http://ecx.images-amazon.com/images/I/51JA5TXD47L._SL500_AA300_.jpg;1;ASIN
950;999;The World War I Databook: The Facts and Figures on All the Combatants;John Ellis, Mike Cox;1854107666;Aurum Press Ltd;http://ecx.images-amazon.com/images/I/51505SfS2JL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
